id,Name,Type,Cuisine,Address,District,Rating,AveragePrice
D7 0040,Awesome Coffee  My Toan 3,Cafe,Asian,"994 Nguyen Van Linh, D2  21 Khu Pho My Toan 3",7,3.9,"160,000"
D7 0042,Uraetei BBQ  Pho Dinh  Hoang Van Thai,Restaurant,Japanese,"73 Hoang Van Thai, P. Tan Phu",7,3.45,"860,000"
D7 0045,Bachutha  Banh Chuoi Thai  Duong So 10,Restaurant,Thailand,"54 Duong So 10, P. Tan Quy",7,3.15,"50,000"
D7 0050,PastaMania  Mi Y & Pizza  Crescent Mall,Restaurant,Italian,"Tang 4  TTTM Crescent Mall (New Wing), 101 Ton Dat Tien, P. Tan Phu",7,3.7,"300,000"
D7 0052,Shahar Cafe Lounge,Bar,Indian,4  1B Khu Mi Kim,7,3.55,"215,000"
D7 0056,Street Sushi  Nguyen Thi Thap,Restaurant,Japanese,"521/3 Nguyen Thi Thap, P. Tan Phong",7,3.3,"135,000"
D7 0061,Jangwon Korean BBQ  Buffet Nuong Ban Da & Lau Han Quoc,Restaurant,Korean,"414 Nguyen Thi Thap, P. Tan Quy",7,3.5,"348,000"
D7 0062,Mi Cay Gochu  Nguyen Thi Thap,Bistro,Korean,156 Nguyen Thi Thap,7,3.15,"110,000"
D7 0064,Mr Champong King  Nha Hang Han Quoc,Restaurant,Korean,"42 Hung Gia 4, P. Tan Phong",7,3.9,"140,000"
D7 0065,Nha Hang Han Quoc Daks,Restaurant,Korean,"SF 8 1 Hung Vuong 3, P. Tan Phong",7,3.85,"270,000"
D7 0068,Burger King  Phu My Hung,Restaurant,USA,"952 Nguyen Van Linh, P. Tan Phong",7,3.05,"201,000"
D7 0070,Vons Chicken,Restaurant,Korean,SC51 KP My Khanh 4,7,3.7,"265,000"
D7 0074,Kochu  Mi Cay  Duong So 17,Bistro,Korean,"153 Duong So 17, P. Tan Quy",7,3.4,"51,000"
D7 0077,KongFo Cha Viet Nam  Duong So 2,Cafe,Taiwanese,"96 Duong So 2, KP. Hung Gia 5, P. Tan Phong",7,3.8,"90,000"
D7 0081,Sushi Hokkaido Sachi ?????  Crescent Mall,Restaurant,Japanese,"GF  29B Crescent Mall, 101 Ton Dat Tien",7,3.85,"650,000"
D7 0084,Tokori BBQ  Nha Hang Nuong Nhat Ban  Nguyen Thi Thap,Restaurant,Japanese,"577 Nguyen Thi Thap, P. Tan Phong",7,4.15,"350,000"
D7 0088,Pizza Origino  French Homemade,Bistro,French,"72A Duong So 4, P. Tan Kieng",7,3.55,"235,000"
D7 0091,Tokyo Sweets,Cafe,Japanese,"Tang 5, Cresent Mall, 101 Ton Dat Tien, Tan Phu",7,3.95,"158,000"
D7 0093,My Sushi House,Bistro,Japanese,"19 Mai Van Vinh, P. Tan Quy",7,3.5,"430,000"
D7 0094,Pizza Inn  Phu My Hung,Restaurant,Italian,"C001 Chung Cu My Phuoc, Pham Thai Buong, P. Tan Phong",7,3.35,"192,000"
D7 0097,Gangnam BBQ  Nuong Han Quoc,Restaurant,Korean,"R248 Phan Khiem Ich, Hung Gia 2",7,3.95,"250,000"
D7 0098,Ba Tofu  Sup Dau Hu Han Quoc,Bistro,Korean,"6062 Cao Trieu Phat, P. Tan Phong",7,4.5,"305,000"
D7 0099,Papaxot  Nguyen Thi Thap,Restaurant,Japanese,427 Nguyen Thi Thap,7,3.3,"148,000"
D7 0101,Subway  RMIT Nguyen Van Linh,Restaurant,USA,702 Nguyen Van Linh,7,3.4,"150,000"
D7 0108,Akatonbo (Chuon Chuon Do)  Ton Dat Tien,Restaurant,Japanese,"195 Ton Dat Tien, P. Tan Phong",7,3.95,"360,000"
D7 0109,Lau Nam Thien Nhien Ashima  Phu My Hung,Restaurant,Japanese,"40 Bui Bang Doan, P. Tan Phong",7,4.65,"435,000"
D7 0111,Kim Korean Food  Duong So 10,Bistro,Korean,"1/10 Duong So 10, P. Tan Quy",7,3.4,"131,000"
D7 0113,Sushi  Lotte Mart Nam Sai Gon,Bistro,Japanese,"Tang Tret Lotte Mart Nam Sai Gon, 469 Nguyen Huu Tho, P. Tan Hung",7,3.4,"104,000"
D7 0114,Hong Kong Town  SC VivoCity,Restaurant,Chinese,"SC VivoCity, 1058 Nguyen Van Linh, KP. 1, P. Tan Phong",7,3.3,"400,000"
D7 0115,Chewy Chewy  Lotte Mart Nam Sai Gon,Bakery,Singapore,"Lo 1F  68, Tang 1 Lotte Mart Nam Sai Gon, 469 Nguyen Huu Tho, P. Tan Hung",7,3.55,"80,000"
D7 0122,Tra Sua R&B Tea  Canh Vien,Cafe,Taiwanese,"17 Pho Tieu Nam, Canh Vien 1, Phu My Hung, P. Tan Phu",7,3.3,"110,000"
D7 0123,BOLLYWOOD INDIAN CUISINE,Restaurant,Indian,"SA 26  2 Sky Garden 2, Phu My Hung",7,3.5,"125,000"
D7 0127,Yen Sushi & Sake Pub  Nguyen Duc Canh,Restaurant,Japanese,"Grand View C, Nguyen Duc Canh",7,4.1,"700,000"
D7 0137,Seoul Deli Phu My Hung,Restaurant,Korean,"S431 Lo R12, Pham Van Nghi, Sky Garden 2, P.Tan Phong",7,3.45,"215,000"
D7 0155,Chang  Modern Thai Cuisine  Nguyen Duc Canh,Restaurant,Thailand,"SB81, My Khanh 2, Nguyen Duc Canh",7,4.15,"350,000"
D7 0157,Shang Garden  Nha Hang Mon Hoa & Mon A,Restaurant,Chinese,"23 Nguyen Khac Vien, P. Tan Phu",7,3.85,"700,000"
D7 0158,Ganesh  Am Thuc An Do  Duong So 6,Restaurant,Indian,"54 Duong So 6, Hung Phuoc 3, P. Tan Phong",7,3.7,"225,000"
D7 0162,Thit Nuong Han Quoc Sky BBQ,Bistro,Korean,"R2  24 Hung Phuoc 2, Cao Trieu Phat",7,4.5,"300,000"
D7 0165,Haidilao Hot Pot  Cresent Mall,Restaurant,Chinese,"Tang 6, Cresent Mall, 101 Ton Dat Tien, P. Tan Phu",7,4.2,"350,000"
D7 0171,Mi Quang Pho Hoi  Nguyen Thi Thap,Bistro,Asian,"380B Nguyen Thi Thap, P. Tan Hung",7,3.75,"70,000"
D7 0179,Shin Po Cha  Am Thuc Han Quoc,Restaurant,Korean,"15 Pham Van Nghi, P. Tan Phong",7,3.55,"375,000"
D7 0183,Gateau De Blanc  Dessert & Cafe  Khu Pho My Tu 3,Cafe,Korean,"35 Khu Pho My Tu 3, P. Tan Phong",7,4.05,"70,000"
D7 0184,DAKBAL SSALON  Chicken,Restaurant,Korean,"R4  77 Hung Gia 4, Phu My Hung",7,3.85,"330,000"
D7 0187,Banh Gao Han Quoc Saeneul,Bistro,Korean,"72 (S351) Pham Van Nghi, Khu Pho Sky Garden 1, P. Tan Phong",7,4,"250,000"
D7 0193,Japanese Udon Donnosuke  Nha Hang Mi Vang Nhat Ban,Restaurant,Japanese,"968 Nguyen Van Linh, P. Tan Phong",7,3.65,"450,000"
D7 0196,Co 5 Thuan  Nem Nuong Ninh Hoa,Restaurant,Asian,"26 Duong 11N, Khu Cu Xa Ngan Hang",7,3.25,"90,000"
D7 0199,Meiwa Hokkaido Ice Cream  SC Vivo City,Cafe,Japanese,"Tang 3 SC Vivo City,1058 Nguyen Van Linh, P. Tan Phong",7,4.3,"139,000"
D7 0203,Ippudo Ramen  Khu Do Thi Nam Thanh Pho,Restaurant,Japanese,"1  3 MD2, Khu A Do Thi Nam Thanh Pho, Nguyen Van Linh, P. Tan Phu",7,4.35,"200,000"
D7 0217,Meat & Meet Korean BBQ Container  Crescent Mall,Restaurant,Korean,"4F  01 Crescent Mall, 101 Ton Dat Tien, P. Tan Phu",7,3.75,"628,000"
D7 0220,The Chicago Jjamppong  Am Thuc Han Quoc,Restaurant,Korean,"35 Dang Duc Thuat, P. Tan Phong",7,4.35,"190,000"
D7 0224,Hao Sua Phap  Le Van Luong,Bistro,French,"96 Le Van Luong, P.Tan Hung",7,3.75,"26,000"
D7 0226,Marduk  Korean Restaurant  Phu My Hung,Restaurant,Korean,"09 Bui Bang Doan, Khu Pho Hung Vuong 2, P. Tan Phong",7,3.7,"910,000"
D7 0229,Kem Cuon Keo Bong  Duong So 15,Cafe,Thailand,"6 Duong So 15, P. Tan Kieng",7,4.3,"33,000"
D7 0234,Royaltea  Tra Sua Hong Kong  Hung Phuoc 2,Cafe,Chinese,"R492 Hung Phuoc 2, P. Tan Phong",7,3.05,"104,000"
D7 0236,Meiwei  Trung Hoa My Vi  SC Vivo City,Restaurant,Asian,"Tang 2, TTTM SC Vivo City, 1058 Nguyen Van Linh",7,3.8,"600,000"
D7 0243,Ilmirack BBQ Restaurant  Nha Hang BBQ Han Quoc,Restaurant,Asian,"222 Pham Thai Buong, P. Tan Phong",7,5,"600,000"
D7 0246,Lac Tra  Nguyen Thi Thap,Cafe,Taiwanese,"316 Nguyen Thi Thap, P. Tan Quy",7,3.65,"75,000"
D7 0248,Bude Chige  Lau Han Quoc,Restaurant,Korean,"55 Duong So 2, Hung Gia 2, P. Tan Phong",7,3.9,"420,000"
D7 0254,Hau Quan  Quan An Dai Loan,Bistro,Taiwanese,"16 Duong So 16, P. Tan Phu",7,3.8,"145,000"
D7 0255,Chill Thai,Restaurant,Thailand,"436B Nguyen Thi Thap, P. Tan Quy",7,4.45,"450,000"
D7 0258,Fat Pie  Dimsum Nga,Bistro,Chinese,"24 Duong N4, Tan Thuan Dong",7,4.3,"114,000"
D7 0260,ChungChun Korean Hotdog Gao,Restaurant,Korean,"84 Duong So 1, P. Tan Phu",7,4.15,"65,000"
D7 0262,Hana BBQ & Hot Pot Buffet  Nguyen Van Linh,Restaurant,Japanese,"1034 Nguyen Van Linh, P. Tan Phong",7,3.8,"550,000"
D7 0264,"Sokocha  Sinh To, Nuoc Ep & Tra Sua",Cafe,Japanese,12 Lam Van Ben,7,4.1,"55,000"
D7 0268,"Geylang Kitchen  Chao Ech, Com Chien & Mi Xao",Bistro,Singapore,"16 Duong So 69, P. Tan Quy",7,3.75,"130,000"
D7 0269,Huong Vi Que Huong  Nha Hang Han Quoc,Restaurant,Korean,49 Cao Trieu Phat,7,4,"280,000"
D7 0272,"Xao Noodle  Hu Tieu, Pho Xao & Pad Thai",Bistro,Asian,"401 Tran Xuan Soan, P. Tan Kieng",7,4.15,"105,000"
D7 0274,Le Sable  Mom 'N Kids Cafe,Cafe,Korean,"S582 Tang 2 Sky Garden 3, Pham Van Nghi, P. Tan Phong",7,4.05,"90,000"
D7 0284,Deutsches Eck Restaurant & Pub  Mon Duc,Restaurant,Germany,"A0103 Hung Vuong 1, Phu My Hung",7,3.75,"480,000"
D7 0290,Quan An Han Quoc  Hung Phuoc 4,Restaurant,Korean,R4 2 Hung Phuoc 4,7,3.85,"430,000"
D7 0292,Genki Sushi  Take Away & Delivery,Restaurant,Japanese,"10 Ben Nghe, P. Tan Thuan Dong",7,4.05,"180,000"
D7 0297,Meat Heaven BBQ,Restaurant,Korean,"R4  23, R2  24 Hung Phuoc 4, Duong So 6, P. Tan Phong",7,4.1,"700,000"
D7 0317,YeolKwang  Am Thuc Han Quoc,Restaurant,Korean,"34 Hung Gia 4, P. Tan Phong",7,3.8,"680,000"
D7 0324,Tra Sua Mizusawa  Duong C,Cafe,Japanese,"20 Duong C, Khu Canh Vien 2, P. Tan Phu",7,3.65,"115,000"
D7 0330,Co Giang  Dac San Mien Trung  Duong So 29,Bistro,Asian,"50 Duong So 29, P. Tan Kieng",7,3.1,"65,000"
D7 0332,Churros & Pops  Lotte Mart Nam Sai Gon,Cafe,Spanish,"Tang 3 Khu Vui Choi Lotte Mart Nam Sai Gon, 469 Nguyen Huu Tho, P. Tan Hung",7,3.8,"37,000"
D7 0338,Chao Ech Singapore,Bistro,Singapore,72A Duong So 79,7,3.9,"55,000"
D7 0339,Club House Saigon  Sang Tao,Restaurant,French,"Sang Tao, P. Tan Thuan",7,4,"450,000"
D7 0340,Sora Menya  Mi Ramen & Com Nhat  Crescent Mall,Bistro,Japanese,"Lau 4 Food Court, Crescent Mall, 101 Ton Dat Tien, P. Tan Phu",7,4.1,"180,000"
D7 0341,Chao Ech Thanh Tu,Bistro,Singapore,"77 Nguyen Huu Tho, P. Tan Hung",7,3.25,"85,000"
D7 0346,Tokbokki  Banh Gao Cay,Restaurant,Korean,"Doi Dien Lotte Mart, Nguyen Thi Thap, P. Tan Hung",7,3.6,"70,000"
D7 0350,Takoyaki,Restaurant,Japanese,"Chung Cu Hoang Anh Gia Lai, Nguyen Thi Thap",7,3.5,"30,000"
D7 0364,Tram Nam  Nha Hang Han Quoc,Restaurant,Korean,"R4  47.48 Hung Phuoc 3, Duong So 6, P",7,4.75,"550,000"
D7 0372,Ty Ky Mi Gia  Le Thi Cho,Bistro,Chinese,"1333/41 Le Thi Cho, P. Phu Thuan",7,3.15,"80,000"
D7 0375,Cajun Cua  Nguyen Huu Tho,Restaurant,USA,"X01.14 Vietnam Sunrise City, 27 Nguyen Huu Tho, P. Tan Hung",7,3.75,"480,000"
D7 0376,5elements  Chatime  SC VivoCity,Cafe,Chinese,"Tang 2  SC VivoCity, 1058 Nguyen Van Linh, KP. 1, P. Tan Phong",7,4.25,"150,000"
D7 0381,Goobne Chicken  Ga Nuong Lo Han Quoc  Nguyen Thi Thap,Restaurant,Korean,"99 Nguyen Thi Thap, P. Tan Hung",7,3.35,"400,000"
D7 0387,Molten La Cake  Nguyen Thi Thap,Bakery,Asian,118/6 Nguyen Thi Thap,7,4,"185,000"
D7 0389,Nha Hang The Tavern  Phan Khiem Ich,Restaurant,Asian,"47 Phan Khiem Ich, P. Tan Phong",7,4.8,"430,000"
D7 0391,Miko  Hotdog & Tokbokki  Shop Online,Restaurant,Korean,"588/37/6/2A Huynh Tan Phat, P. Tan Phu",7,3.75,"65,000"
D7 0400,Johnson Budae Tteokbokki  Crescent Mall,Restaurant,Korean,"Tang 4, Tang 4, Crescent Mall, 101 Ton Dat Tien, P. Tan Phu",7,3.45,"138,000"
D7 0417,Chao Chicken  Ga Ran Han Quoc,Restaurant,Korean,"56 Le Van Thiem, P. Tan Phong",7,4.2,"330,000"
D7 0422,VIIIRe  Italian Restaurant,Restaurant,Italian,"2123 Hung Phuoc 2, P. Tan Phong",7,4.05,"930,000"
D7 0423,Tiem Banh Cung Dinh  Han Quoc,Bakery,Korean,"R3  36 Hung Phuoc 4 Duong So 6, P.Tan Phong",7,4.15,"325,000"
D7 0435,The Green House Restaurant  Canh Vien,Bistro,Asian,"SF 101 Canh Vien 1, Tieu Nam, P. Tan Phu",7,3.95,"640,000"
D7 0439,Love Me Tender,Restaurant,Korean,"Sky Garden 2, S361, Pham Van Nghi  Bac, P. Tan Phong",7,4.15,"548,000"
D7 0443,Pizza Tonda Vietnam  Duong 17,Restaurant,Italian,"53 Duong 17, Khu Pho My Thai 2, P. Tan Phu",7,3.55,"314,000"
D7 0449,Sushi One,Restaurant,Japanese,"42 Hoang Trong Mau, P. Tan Hung",7,4.05,"535,000"
D7 0451,OLA Tea House  Duong So 15B,Cafe,Taiwanese,23  25  27 Duong So 15B,7,3.4,"70,000"
D7 0460,GAXEO Chicken  Beer & BBQ  SC VivoCity,Restaurant,Korean,"Tang 5 Lo 05  04 SC VivoCity, 1058 Nguyen Van Linh, P. Tan Phong",7,3,"300,000"
D7 0471,Com Ga Xoi Mo Dai Loan  Tran Xuan Soan,Bistro,Chinese,"KA36 Tran Xuan Soan, P. Tan Thuan Tay",7,3.6,"55,000"
D7 0483,Jung Da Yul  Fusion Zzambbong & Pizza,Restaurant,Korean,"27  1 Pham Van Nghi  Bac, KP Sky Garden 1, P. Tan Phong",7,4.1,"210,000"
D7 0485,Back's Burger,Restaurant,Asian,"S42  1 Sky Garden 2, Pham Van Nghi",7,4.25,"170,000"
D7 0486,Yin's Kitchen  Hong Kong Dessert  Shop Online,Restaurant,Chinese,"Tang 6 Chung Cu Full House, 80 Duong So 3, P. Tan Kieng",7,4.3,"70,000"
D7 0489,Su Bin  Chao Ech Singapore  Duong D4,Bistro,Singapore,"B19 Duong D4, P. Tan Hung",7,3.5,"70,000"
D7 0490,Chivago Chicken  Ga Ran Han Quoc & Bia  Nguyen Thi Thap,Bistro,Korean,"318 Nguyen Thi Thap, P. Tan Quy",7,3.85,"600,000"
D7 0492,Aceline Bakery,Bakery,Japanese,"S85  1 Sky Garden 3, Pham Van Nghi, P. Tan Phong",7,3.4,"65,000"
D7 0496,Banh Gao Cay Oppa Tokbokki  Chung Cu Scenic Valley 1,Restaurant,Korean,"Block I Cong So 3, Chung Cu Scenic Valley 1, Ton Dat Tien, P. Tan Phu",7,4.3,"145,000"
D8 0001,Shinsen Sushi  Au Duong Lan,Restaurant,Japanese,"178 Au Duong Lan, P. 3",8,3.4,"57,500"
D8 0006,Papaxot  Pham Hung,Restaurant,Japanese,"8A Pham Hung, P. 4",8,3.65,"102,500"
D8 0015,Xuc Xich Duc Anh Ba Tay  Duong Ba Trac,Restaurant,Germany,"174 Duong Ba Trac, P. 2",8,3.85,"107,500"
D8 0016,Sobin  Mi Cay & Tra Sua,Bistro,Korean,"45T Duong Ba Trac, P. 1",8,4,"50,000"
D8 0020,Quan Bangkok  Hu Tieu Thai,Bistro,Thailand,"131 Mac Van, P. 12",8,3.35,"48,000"
D8 0025,Bao Boi  Banh Bao Hawaii  Au Duong Lan Noi Dai,Restaurant,USA,"14 Au Duong Lan Noi Dai, P. 1",8,4.3,"18,500"
D8 0027,Sushi Co Chu Hoa Mai  Hung Phu,Restaurant,Japanese,"578/28 Hung Phu, P. 9",8,3.1,"295,000"
D8 0030,Mi Cay Gochu  Ta Quang Buu,Bistro,Korean,"924A Ta Quang Buu, P. 5",8,3.3,"25,000"
D8 0041,Ramyon Sarang  Mi Cay Han Quoc,Bistro,Korean,"932B Ta Quang Buu, P. 5",8,4,"45,000"
D8 0047,Nha Hang Flame  Am Thuc Viet,Restaurant,Asian,"392 Pham Hung, P. 5",8,3.15,"92,500"
D8 0053,Pad Thai Tom  Mon Thai Ngon  Shop Online,Bistro,Thailand,"1587 Pham The Hien, P. 6",8,4.6,"57,500"
D8 0059,Tito  Mi Cay 7 Cap Do,Bistro,Korean,"254 Nguyen Duy, P. 9",8,3.9,"31,500"
D8 0069,CoCha Milk Tea & Coffee,Cafe,Taiwanese,"174 Au Duong Lan, P. 3",8,4.45,"36,500"
D8 0071,Pizza Hut  Pham Hung,Restaurant,USA,"364 Pham Hung (Doi Dien Nha Tho Nam Hai), P. 5",8,3.35,"240,000"
D8 0079,Ming Cha Milktea,Cafe,Taiwanese,"212 Duong Ba Trac, P. 2",8,3.9,"37,000"
D8 0086,Com Ga Singapore  Pham The Hien,Bistro,Singapore,"600 Pham The Hien, P. 4",8,4,"177,500"
D8 0094,Phuc Sushi,Bistro,Japanese,"Hem 696 So 20 Lo 10 Hung Phu, P. 10",8,4.95,"37,500"
D8 0098,Jeju Quan  Mon An Han Quoc,Bistro,Korean,"167 Ta Quang Buu, P. 3",8,3.6,"50,500"
D8 0105,Nami Detox Water  Shop Online,Restaurant,USA,"8 Cao Lo, P. 4",8,3.65,"105,000"
D8 0108,Sai Gon Givral Bakery  Pham Hung,Bakery,French,"322 Pham Hung, P. 5",8,3.35,"32,500"
D8 0115,Mi Cay Seoul  Duong Quang Dong,Bistro,Korean,"90 Duong Quang Dong, P. 5",8,3.25,"55,000"
D8 0123,Tran Bao Spaghetti,Bistro,Italian,"122 Ta Quang Buu, P. 3",8,4.3,"25,000"
D8 0124,"4 Seasons Coffee & Tea, Bun Bo Hue",Cafe,USA,"866B Ta Quang Buu, Phuong 5",8,3.6,"42,500"
D8 0128,The Oyaizu Matcha  Coffee Matcha  Au Duong Lan,Cafe,Japanese,"178 Au Duong Lan, P. 3",8,3.6,"55,000"
D8 0144,8 Boat Noodle Saigon  Mi Thai,Bistro,Thailand,"142 Duong Ba Trac, P. 2",8,4,"40,000"
D8 0147,Sushi Go Deee,Bistro,Japanese,"51 Ta Quang Buu, P. 2",8,3.5,"62,500"
D8 0150,SaSin  Mi Cay 7 Cap Do Han Quoc  Ta Quang Buu,Bistro,Korean,"833A Ta Quang Buu, P. 5",8,3.6,"47,500"
D8 0154,Sukiya  Com Bo Ham & Mi Ramen  Ta Quang Buu,Restaurant,Japanese,"860 Ta Quang Buu, P. 5",8,4,"57,000"
D8 0163,Bep Dinh Duong  Com Vi Nguoi Hoa  Shop Online,Restaurant,Chinese,"75/4 Phong Phu, P. 11",8,4.6,"35,000"
D8 0171,Com Ga A Thon  Tuy Ly Vuong,Bistro,Chinese,"127 Tuy Ly Vuong, P. 12",8,4,"30,000"
D8 0181,Tra Sua Kool Break,Cafe,Thailand,"214 Duong So 10, P. 4",8,4.35,"20,000"
D8 0222,Tom Sot Singapore,Bistro,Singapore,191  193 Ta Quang Buu,8,4.2,"12,500"
D8 0236,Banh Trung Ga Non,Restaurant,Chinese,"100A/35 Duong Ba Trac, P. 2",8,4.2,"20,000"
D8 0247,Big Sushi World,Bistro,Japanese,"57/30 Bong Sao, P. 5",8,4.1,"260,000"
D8 0256,Nam Hai Duong  Vi Ca & Yen Sao  Tung Thien Vuong,Restaurant,Chinese,"355 Tung Thien Vuong, P. 12",8,4.45,"175,000"
D8 0260,Pho Vinh  Nguyen Van Cua,Bistro,Chinese,"Via He 37 Nguyen Van Cua, P. 13",8,3.3,"25,000"
D8 0291,Kai Tea  De Nhat Tra Sua Tuoi  Pham Hung,Cafe,Asian,"222 Pham Hung, P. 5",8,4,"36,500"
D8 0295,Sam Co  Com Ga Quang Dong,Bistro,Chinese,"39 Nguyen Quyen, P. 11",8,4.45,"40,500"
D8 0305,"Tuyetfood  Bo Kho & My Y Bo My, Uc",Bistro,Australian,"Block B Chung Cu Diamond Riverside, 1646A Vo Van Kiet, P. 16",8,3.45,"59,000"
D8 0343,Tra Sua R&B Tea  Hung Phu,Cafe,Taiwanese,"526 Hung Phu, P. 9",8,4.05,"57,500"
D8 0407,Banh Mi Kebab Nhan +,Restaurant,American,"142 Duong Ba Trac, P. 2",8,3.95,"21,500"
D8 0426,Takoyaki Sushi  Ta Quang Buu,Bistro,Japanese,"886 Ta Quang Buu, P. 5",8,4,"50,000"
D8 0447,King Bo Ne  Bong Sao,Bistro,Asian,"51 Duong 320, KDC Bong Sao, P. 5",8,4.4,"45,000"
D8 0465,Sun  Mon Han,Bistro,Korean,"9/21 Cao Lo, P. 4",8,3.5,"81,500"
D8 0472,Mi Y Ba Xa,Restaurant,Italian,"125/158 D4 Nguyen Thi Tan, P. 2",8,4.3,"27,500"
D8 0475,An Vat Rach U Cay  Shop Online,Restaurant,Asian,"180 Ba Dinh, P. 10",8,3.3,"57,500"
D8 0511,Banh Mi Kebab Anna  Duong Ba Trac,Bakery,American,"140 Duong Ba Trac, P. 2",8,4,"18,000"
D8 0537,Banh Gao Cay,Restaurant,Korean,"258/32 Duong Ba Trac, P. 2",8,4.1,"18,500"
D8 0544,Mi Y,Bistro,Italian,173 Pham Hung,8,3.6,"15,000"
D9 0001,Gogi House  Quan Nuong Han Quoc  Vincom Le Van Viet,Bistro,Korean,"Tang L402 Vincom Le Van Viet, 50 Le Van Viet, P. Hiep Phu",9,4.05,"400,000"
D9 0004,King BBQ  Vua Nuong Han Quoc  Vincom Le Van Viet,Restaurant,Korean,"Vincom Le Van Viet, 50 Le Van Viet, P. Hiep Phu",9,3.8,"350,000"
D9 0007,Grill & Cheer  Buffet Nuong & Lau   TTTM Vincom Le Van Viet,Restaurant,Korean,"50 Le Van Viet, Phuong Hiep Phu",9,3.8,"219,000"
D9 0008,Nijyu Maru  Vincom Le Van Viet,Restaurant,Japanese,"Tang L417, Vincom Le Van Viet, 50 Le Van Viet, P. Hiep Phu",9,3.75,"150,000"
D9 0009,Hutong  Hotpot Paradise  Vincom Le Van Viet,Restaurant,Chinese,"Tang 4 Vincom Le Van Viet, 50 Le Van Viet, P. Hiep Phu",9,3.75,"190,000"
D9 0010,Manwah Taiwanese Hotpot  Vincom Le Van Viet,Restaurant,Taiwanese,"Tang L401 Vincom Le Van Viet, 50 Le Van Viet",9,4,"435,000"
D9 0011,GyuKaku Japanese BBQ  Vincom Le Van Viet,Restaurant,Japanese,"L404 Vincom Le Van Viet, 50 Le Van Viet, P. Hiep Phu",9,3,"300,000"
D9 0014,Mr. Tom  Sushi Duong Pho  Man Thien,Bistro,Japanese,"435 Man Thien, P. Tang Nhon Phu A",9,3.55,"68,500"
D9 0022,Tra Chanh Chem Gio  Man Thien,Cafe,Chinese,"235 Man Thien, P. Hiep Phu",9,4.8,"27,500"
D9 0024,SaSin  Mi Cay 7 Cap Do Han Quoc  Le Van Viet,Bistro,Korean,"402A Le Van Viet, P. Tang Nhon Phu A",9,4.45,"174,500"
D9 0033,Kem Baskin Robbins  Vincom Plaza Le Van Viet,Cafe,USA,"Tang Tret Vincom Plaza Le Van Viet, 50 Le Van Viet, P. Hiep Phu",9,3.4,"275,000"
D9 0050,OH  Mi Cay Han Quoc  Le Van Viet,Bistro,Korean,"91 Le Van Viet, P. Hiep Phu",9,3.25,"30,000"
D9 0061,Viet Sushi  Vincom Le Van Viet,Restaurant,Japanese,"Vincom Le Van Viet, 50 Le Van Viet, P. Hiep Phu",9,4.45,"125,000"
D9 0062,Pou Pizza  Quang Trung,Restaurant,Italian,"102 Quang Trung, P. Tang Nhon Phu B",9,4.4,"96,500"
D9 0063,Heekcaa  Tra Sua Dai Loan  Tan Lap 2,Cafe,Taiwanese,"101 Tan Lap 2, KP. 3, P. Hiep Phu",9,4.45,"42,500"
D9 0076,Royaltea Vietnam By Hongkong  Huy Can,Cafe,Chinese,"107 Huy Can, P. Phuoc Long B",9,4.1,"46,000"
D9 0079,Tra Sua Han Quoc Bee Lattea  Tran Hung Dao,Cafe,Chinese,"22 Tran Hung Dao, P. Hiep Phu",9,4.9,"32,500"
D9 0080,Ghien Mi Cay  Man Thien,Bistro,Korean,"93 Man Thien, P. Hiep Phu",9,4.45,"49,000"
D9 0085,Socola Balan Karmello  Shop Online,Restaurant,Asian,"8 Duong So 6C, P. Phuoc Binh",9,5,"300,000"
D9 0090,Kem Tho  Turkish Ice Cream  Vincom Le Van Viet,Cafe,USA,"Tang 4, Vincom Le Van Viet, 50A Le Van Viet, P. Hiep Phu",9,3.6,"62,500"
D9 0091,Bun Dau Mam Tom Que  Do Xuan Hop,Bistro,Chinese,"268A Do Xuan Hop, P. Phuoc Long A",9,4.7,"175,000"
D9 0092,Uchi Sushi  TP Thu Duc,Bistro,Chinese,"327 Hoang Huu Nam, P. Tan Phu",9,4.45,"302,000"
D9 0093,Bangkok House  Vincom Le Van Viet,Restaurant,Thailand,"50 Le Van Viet, P. Hiep Phu",9,3.5,"150,000"
D9 0099,Ga Ran Popeyes  Le Van Viet,Restaurant,USA,"372 Le Van Viet, P. Tang Nhon Phu A",9,3.4,"100,000"
D9 0101,Royaltea Hong Kong  Tan Lap 2,Cafe,Chinese,"101 Tan Lap 2, KP. 3, P. Hiep Phu",9,4.45,"48,500"
D9 0110,Tiem Banh Tuoi The Nut House,Bistro,Chinese,"81 Duong 379, P. Tang Nhon Phu A",9,4.75,"22,500"
D9 0112,Susa  Mi Cay,Bistro,Korean,"142 Dai Lo 2, P. Phuoc Binh",9,3.05,"30,000"
D9 0130,Tra Sua Feeling Tea  Vincom Plaza Le Van Viet,Restaurant,Thailand,"Vincom Plaza Le Van Viet, 50 Le Van Viet, P. HIep Phu",9,3.15,"35,000"
D9 0166,Tra Sua Fata Tea,Cafe,Taiwanese,"Kiot So 2 Truong Van Hai, P. Hiep Phu",9,4.85,"23,500"
D9 0168,Kaya Sushi,Restaurant,Japanese,"116 Man Thien, P. Tang Nhon Phu A",9,3.85,"117,500"
